temperatura,humedad_relativa,precipitacion,deficit_presion_vapor,velocidad_viento,temperatura_suelo,es_dia,radiacion,year,month,day,hour,id
19.1,71,0.0,0.65,10.7,26.2,0,0.0,2019,5,14,22,"c9e92a4c-88bc-41c8-90da-0f92082bd11f"
18.0,76,0.0,0.5,8.4,24.7,0,0.0,2019,5,14,23,"6778a8fc-b1b0-4d86-8638-4fb07079f101"
17.3,80,0.0,0.4,4.5,23.5,0,0.0,2019,5,15,0,"0d626d04-a6ac-43cf-8f7d-430512908839"
16.2,86,0.0,0.26,5.4,22.4,0,0.0,2019,5,15,1,"8662cd13-76c5-4b50-a90e-9b848c70bbb0"
15.5,90,0.0,0.17,5.4,21.4,0,0.0,2019,5,15,2,"ce95c52e-52dd-43e9-a3d6-a5237b8c15ec"
14.9,93,0.0,0.12,4.0,20.6,0,0.0,2019,5,15,3,"2003c06a-8d4e-41a8-a68f-4175aae66547"
14.2,92,0.0,0.13,4.7,19.9,0,0.0,2019,5,15,4,"277c33a9-419a-4137-a940-42af5b0aa07d"
13.4,92,0.0,0.13,4.5,19.2,0,0.0,2019,5,15,5,"9a4d1f55-9075-4161-8704-f5338b01e533"
13.6,85,0.0,0.24,4.6,18.4,0,0.0,2019,5,15,6,"9800e5dc-f90c-42d1-aad4-3bed2acd0d96"
14.9,74,0.0,0.43,7.4,18.5,1,44.0,2019,5,15,7,"c76329f7-8538-48dc-8450-e1c3b1da3f06"
17.0,62,0.0,0.74,6.2,19.8,1,188.0,2019,5,15,8,"7850ca3f-9cf3-4cc0-a965-26895d00945b"
19.5,54,0.0,1.05,3.3,22.6,1,440.0,2019,5,15,9,"b499ac84-85ba-4553-9325-8b2e92328d6b"
22.1,45,0.0,1.46,4.6,26.1,1,674.0,2019,5,15,10,"4eed289e-d12f-4246-9e30-2b3ad87323a5"
24.2,35,0.0,1.96,4.1,29.8,1,848.0,2019,5,15,11,"68082f3e-cae3-4272-8be7-ab12ef4ff397"
26.1,26,0.0,2.49,7.6,33.2,1,937.0,2019,5,15,12,"4bed69f0-8014-4471-a3e5-92a58b28ece4"
26.9,24,0.0,2.68,11.3,35.2,1,879.0,2019,5,15,13,"eb2fac5d-3201-43f4-9283-d8b8f8c23480"
27.8,22,0.0,2.9,13.0,36.7,1,887.0,2019,5,15,14,"36a60087-736d-4ad0-a4bf-e08c572e3ec9"
28.0,21,0.0,3.0,18.4,36.8,1,707.0,2019,5,15,15,"6b322870-b370-4be1-9ac5-9344fa4ca3b3"
28.3,18,0.0,3.15,20.9,36.6,1,618.0,2019,5,15,16,"7e4f51f3-0317-4516-b2cb-7976d1acefa6"
21.5,52,0.0,1.24,26.3,34.2,1,342.0,2019,5,15,17,"9226148e-2414-4ad0-a2ae-bd9135d8bd38"
22.4,49,0.0,1.37,18.0,32.6,1,216.0,2019,5,15,18,"84b27f07-e48f-4c3b-827e-55d0229c8769"
20.0,63,0.2,0.87,16.0,29.9,1,64.0,2019,5,15,19,"4cee7b8b-3326-4af2-8322-4faaf4ae0c26"
19.9,66,0.0,0.8,14.8,27.6,0,0.0,2019,5,15,20,"003a857d-6390-4327-9d8f-3d75610c4bac"
19.0,70,0.0,0.66,12.2,25.9,0,0.0,2019,5,15,21,"a398aa46-70c9-497b-9816-30fbc4139357"
18.3,75,0.0,0.52,10.7,24.5,0,0.0,2019,5,15,22,"1cedb43f-b1d1-448f-a30a-8181832b8136"
17.3,81,0.0,0.38,5.4,23.2,0,0.0,2019,5,15,23,"8c296855-10ba-4967-9aaa-00e1f3890dc2"
16.4,87,0.0,0.24,5.6,22.1,0,0.0,2019,5,16,0,"fc9dd1a1-8622-441d-8819-f5fc03b43795"
15.8,93,0.0,0.12,4.3,21.3,0,0.0,2019,5,16,1,"d95c8644-5120-4d76-af89-aa4c360307b6"
16.0,91,0.0,0.17,6.6,20.8,0,0.0,2019,5,16,2,"d8eaad60-0fc0-457f-9072-f15ceae453ae"
16.0,88,0.0,0.21,9.9,20.4,0,0.0,2019,5,16,3,"05e9b2da-29ca-4838-bc80-a923c39f465a"
15.8,86,0.0,0.24,11.8,20.0,0,0.0,2019,5,16,4,"6d06c4ca-a061-4f99-ae5a-174b4b95d7da"
15.4,83,0.0,0.3,11.3,19.6,0,0.0,2019,5,16,5,"800bf307-5d3a-4ad0-9afa-7bbb9e9ec970"
14.0,94,0.0,0.1,5.4,18.8,0,0.0,2019,5,16,6,"ad7305e9-b1e3-4acd-b3db-201083cca074"
15.7,81,0.0,0.33,4.1,18.9,1,43.0,2019,5,16,7,"1c9913e8-3e7f-4e3d-96a5-25825af7ef80"
17.6,72,0.0,0.57,5.0,20.2,1,190.0,2019,5,16,8,"4145812d-9a7a-4a8e-b875-bd472088b886"
19.9,57,0.0,0.99,4.7,22.8,1,447.0,2019,5,16,9,"a7929fb5-24de-4a9c-8308-dd0462e57aed"
22.5,39,0.0,1.66,6.6,26.1,1,661.0,2019,5,16,10,"cc4ef93e-9973-40c8-ba0b-0c224fd46489"
24.4,33,0.0,2.04,9.9,29.1,1,785.0,2019,5,16,11,"e03f6304-f263-4634-aedc-d4660b93d429"
25.3,29,0.0,2.28,11.9,31.4,1,811.0,2019,5,16,12,"5d5f3abd-5e57-4b68-ac04-da0faa34aa13"
26.6,25,0.0,2.63,11.4,33.8,1,920.0,2019,5,16,13,"5dda461c-5068-4462-86f7-a900d9f36a83"
27.9,22,0.0,2.92,9.7,35.7,1,902.0,2019,5,16,14,"aab50610-7c66-4032-9bd4-ee8374064751"
28.5,22,0.0,3.05,11.2,36.4,1,742.0,2019,5,16,15,"62bbeceb-d6ff-48e1-821d-e39825e28f6b"
20.3,57,2.1,1.03,6.1,34.1,1,259.0,2019,5,16,16,"9b2e249b-3c68-4742-8229-15af7daef9a4"
20.4,58,2.1,1.01,18.8,31.3,1,324.0,2019,5,16,17,"4016eb97-bddf-4fc3-87a5-df92aaf9e358"
22.2,41,0.0,1.59,9.2,29.6,1,186.0,2019,5,16,18,"a044b027-0148-4055-a599-31e066f9d026"
21.7,41,0.0,1.53,8.8,27.9,1,68.0,2019,5,16,19,"338994ca-1d5d-45bc-aa8e-492f7aca06bc"
19.2,55,0.5,1.01,4.2,26.1,0,0.0,2019,5,16,20,"41f2c7fd-e347-4ae6-9f33-d24372c1b383"
17.4,67,0.0,0.65,14.6,24.3,0,0.0,2019,5,16,21,"c680bef4-0513-4756-801f-5ae5a9fa77e4"
16.6,68,0.0,0.6,13.5,23.0,0,0.0,2019,5,16,22,"33fe0c44-995c-4c2a-8f41-72c15c9855e2"
16.8,65,0.0,0.67,14.5,22.0,0,0.0,2019,5,16,23,"582dc43a-a4a2-425d-9ff8-ca4fe93dbc28"
16.5,65,0.0,0.67,13.8,21.2,0,0.0,2019,5,17,0,"b851e4fc-b3fd-4ad1-95da-0b2670609a98"
15.7,65,0.0,0.63,11.2,20.5,0,0.0,2019,5,17,1,"eb777dcf-8b49-4652-8986-448350a2c18b"
15.8,62,0.0,0.68,14.3,19.9,0,0.0,2019,5,17,2,"961908a0-a984-4192-9c95-d38747685c05"
16.0,57,0.0,0.79,19.3,19.5,0,0.0,2019,5,17,3,"51e5e2d6-ad98-43fa-a9e1-37f1de597606"
15.3,58,0.0,0.73,12.5,19.0,0,0.0,2019,5,17,4,"aa7d3d00-1ce6-4736-b578-81118811e450"
14.2,61,0.0,0.63,7.2,18.3,0,0.0,2019,5,17,5,"1619de02-85d0-4983-aec1-33720d0b7e51"
14.1,65,0.0,0.57,13.7,18.3,0,0.0,2019,5,17,6,"f29616cc-9258-4e2f-9f07-0eff916720c3"
15.6,56,0.0,0.78,19.9,18.2,1,50.0,2019,5,17,7,"533ba4c8-e5dd-475d-abee-adb6d32c1401"
18.8,45,0.0,1.19,19.0,19.5,1,243.0,2019,5,17,8,"e09ce013-c62c-485d-b921-a6184168be17"
21.5,36,0.0,1.63,14.7,22.0,1,475.0,2019,5,17,9,"349240f3-7340-4c71-9fa4-69e89f75e09a"
23.6,30,0.0,2.04,12.4,25.2,1,690.0,2019,5,17,10,"5243adeb-5cf9-445d-8487-a7edbb895a35"
25.7,24,0.0,2.52,12.0,28.7,1,863.0,2019,5,17,11,"3e7bc9c3-7d82-4c43-8e6c-2a11790642c8"
26.9,19,0.0,2.86,12.9,31.2,1,828.0,2019,5,17,12,"ce1467c1-b756-4255-88fa-1df04534893f"
28.3,16,0.0,3.22,14.8,33.6,1,935.0,2019,5,17,13,"2b9764fd-2c8a-4c4f-968f-1f68971bab3f"
28.1,16,0.0,3.19,15.0,35.4,1,942.0,2019,5,17,14,"aa0cb3f5-1f5a-413f-937b-56f74bf6338d"
28.6,15,0.0,3.32,16.6,36.1,1,807.0,2019,5,17,15,"5a74355c-a805-4d24-b911-b5db4190ee9d"
28.0,16,0.0,3.18,16.5,36.0,1,645.0,2019,5,17,16,"62ac1459-7e8b-4bdf-8ed0-176578ae2005"
27.0,17,0.0,2.96,21.9,34.8,1,449.0,2019,5,17,17,"9b5fbbcc-0f22-48ac-9892-e2f3aa24bbaf"
24.8,22,0.0,2.44,24.9,32.3,1,196.0,2019,5,17,18,"26e8d40a-2c97-4948-bb77-911ccb2941de"
23.4,31,0.0,1.99,30.3,30.1,1,69.0,2019,5,17,19,"b344f174-9c3e-43f1-a38c-f0092077d712"
21.1,40,0.0,1.49,30.0,27.9,0,0.0,2019,5,17,20,"e699bfff-7363-4c31-825f-d20412f585ce"
19.9,47,0.0,1.24,26.3,26.1,0,0.0,2019,5,17,21,"3505e1ac-f3a2-4d61-8884-35408a0a4455"
18.9,49,0.0,1.11,23.8,24.6,0,0.0,2019,5,17,22,"9089668b-95c6-42f6-87b6-73600c8830a3"
17.8,54,0.0,0.94,7.3,23.3,0,0.0,2019,5,17,23,"facb70c2-594e-4a1e-a0a4-8e274077c19a"
16.8,55,0.0,0.86,7.6,22.1,0,0.0,2019,5,18,0,"ddcd634a-b4f0-477a-a1c1-719579dd73b1"
15.9,58,0.0,0.76,12.3,21.2,0,0.0,2019,5,18,1,"3af80430-db24-4342-99c5-4642d20ec08a"
15.5,61,0.0,0.68,14.9,20.4,0,0.0,2019,5,18,2,"f3e5c570-c531-4154-a2c6-c398014eeaca"
15.6,64,0.0,0.64,18.4,19.8,0,0.0,2019,5,18,3,"794f8ecd-0e40-4d39-8382-4283704cbc4a"
15.3,67,0.0,0.58,23.4,19.3,0,0.0,2019,5,18,4,"ff919425-824b-4ba7-b3c6-ada0ad0130a4"
14.5,73,0.0,0.45,26.2,18.9,0,0.0,2019,5,18,5,"c4e5ffab-acb7-4645-a382-3dbd54869675"
14.2,74,0.0,0.42,25.6,18.7,0,0.0,2019,5,18,6,"986bd5f9-a165-4d36-8222-895a64827eda"
15.4,69,0.0,0.55,24.6,18.6,1,51.0,2019,5,18,7,"f21319a8-6b72-439c-bed3-8fb05742480b"
18.2,55,0.0,0.93,22.9,19.7,1,241.0,2019,5,18,8,"59effa67-6218-41d3-a389-1b62caf882d1"
20.9,43,0.0,1.41,19.7,22.0,1,476.0,2019,5,18,9,"f88e8ba3-c996-4f70-9a91-c73bf5601a7c"
23.6,31,0.0,2.0,17.7,25.0,1,692.0,2019,5,18,10,"f68fd094-8181-48a6-8df4-c532bd2b552d"
25.6,23,0.0,2.53,18.1,28.0,1,827.0,2019,5,18,11,"e6beed1e-adfc-4f69-b9bf-c08ea06232a0"
26.7,20,0.0,2.82,18.1,30.7,1,893.0,2019,5,18,12,"d66539e7-fb07-4ff0-87e1-392ba3981bf6"
27.8,17,0.0,3.1,18.8,33.0,1,959.0,2019,5,18,13,"4e6396e0-a8b2-423d-b1f5-33b39cd6151f"
28.2,17,0.0,3.2,18.4,34.7,1,934.0,2019,5,18,14,"ba9b64de-602b-44f4-b477-ae2522568b22"
28.7,16,0.0,3.33,17.9,35.6,1,822.0,2019,5,18,15,"c3f22eb3-050d-4258-ba67-32853ef1c881"
28.6,14,0.0,3.37,17.8,35.8,1,707.0,2019,5,18,16,"07bb0655-49e4-4250-aa15-fd5563f2ada6"
28.4,14,0.0,3.32,17.6,35.2,1,496.0,2019,5,18,17,"bc657b77-9ee6-41dc-9109-059c699328d7"
26.9,13,0.0,3.11,23.5,33.6,1,266.0,2019,5,18,18,"51f623a1-dc5c-4ce2-8325-32fe60ddecbe"
25.0,15,0.0,2.7,17.3,31.2,1,84.0,2019,5,18,19,"eb8df409-a46b-44bc-b98b-acbbcfd47086"
23.3,17,0.0,2.37,14.0,28.9,0,0.0,2019,5,18,20,"24bcded8-0fec-4d18-8bf1-783fae26297d"
21.2,20,0.0,2.02,8.3,26.9,0,0.0,2019,5,18,21,"3b254876-c70b-41f2-a3d4-ec6d4121845e"
19.0,42,0.0,1.28,20.1,25.2,0,0.0,2019,5,18,22,"0516c611-5e03-486a-bb27-de08f9c43733"
18.6,49,0.0,1.1,22.4,23.9,0,0.0,2019,5,18,23,"baf33a70-9e43-40f3-95aa-da5bc5405ef6"
18.0,50,0.0,1.03,23.5,22.8,0,0.0,2019,5,19,0,"563694b1-ddd0-44ba-96c6-8ff309c8a9e7"
17.5,51,0.0,0.97,24.0,21.9,0,0.0,2019,5,19,1,"7b95c508-cbc7-4b34-9195-de95cb6dd157"
16.9,54,0.0,0.89,22.1,21.2,0,0.0,2019,5,19,2,"fbaac220-d05f-4837-84a4-851ad7bbe30e"
16.0,57,0.0,0.77,16.8,20.5,0,0.0,2019,5,19,3,"977f3717-1e38-42e4-90d8-a4cf59349fb7"
15.2,61,0.0,0.68,13.3,19.8,0,0.0,2019,5,19,4,"3e02b808-db76-46c7-909c-8a2c2049eae3"
14.5,63,0.0,0.6,12.4,19.1,0,0.0,2019,5,19,5,"de1add0e-88df-4f72-bd08-936a03105fa3"
14.5,66,0.0,0.56,15.7,18.9,0,0.0,2019,5,19,6,"af5c941c-04bd-4310-9a93-49e8461e5330"
16.1,60,0.0,0.73,18.2,18.8,1,53.0,2019,5,19,7,"4b3c2e1c-f7c4-4406-b9d6-8a46c329c6df"
19.2,47,0.0,1.18,16.2,20.2,1,250.0,2019,5,19,8,"4d467e1c-2ba2-4467-a83e-4db49add5c1c"
21.8,29,0.0,1.86,13.7,22.7,1,485.0,2019,5,19,9,"35cfbf03-bee1-46d8-b0a6-c9ae87d8f6cc"
24.1,19,0.0,2.44,13.6,25.9,1,704.0,2019,5,19,10,"6ff14e3b-cef8-439d-93f5-bfcf52996f06"
25.9,15,0.0,2.82,14.3,29.2,1,879.0,2019,5,19,11,"3f388e55-967e-4b64-a7d1-b95c2ae6b864"
27.2,13,0.0,3.13,13.0,32.4,1,995.0,2019,5,19,12,"3ded04fd-739a-46fb-8a06-c3181df444c8"
28.1,12,0.0,3.36,9.5,35.2,1,1040.0,2019,5,19,13,"57c83dd2-0a9e-4a68-89ea-2b22209e24f5"
28.8,11,0.0,3.52,6.6,37.5,1,1012.0,2019,5,19,14,"ecf3e0c4-ad22-4160-a6ce-8739cbb7be03"
29.3,10,0.0,3.66,7.1,39.0,1,913.0,2019,5,19,15,"40abf0d0-e54b-437d-a4f4-a9d8b0e3254f"
29.5,10,0.0,3.71,8.1,39.3,1,754.0,2019,5,19,16,"f30d39e6-a161-445e-a7c0-c5d1f814dd19"
29.1,10,0.0,3.64,8.0,38.4,1,544.0,2019,5,19,17,"87c67242-0f06-4203-b8d8-864a2227ca15"
27.9,10,0.0,3.39,7.1,36.6,1,310.0,2019,5,19,18,"f9b20d35-575b-4b2d-8f6d-808026d9dbdd"
25.1,12,0.0,2.8,7.6,33.6,1,88.0,2019,5,19,19,"e9fd7741-5fd4-4428-8b36-279e124b1795"
23.3,32,0.0,1.94,17.0,30.8,0,1.0,2019,5,19,20,"56c0235b-af52-4977-bcbb-8d67420f1e46"
21.9,47,0.0,1.41,14.0,28.7,0,0.0,2019,5,19,21,"f350dffe-4fa9-4cab-af59-95e4a805b358"
20.4,68,0.0,0.76,9.1,27.0,0,0.0,2019,5,19,22,"ebb43b92-41b5-4dca-a762-a16f40c4d5d8"
19.5,73,0.0,0.62,5.7,25.5,0,0.0,2019,5,19,23,"b33a3e10-fc8f-4cad-9954-ddd02aa04255"
18.5,74,0.0,0.56,5.8,24.2,0,0.0,2019,5,20,0,"bf18896e-ae5c-49ab-b809-c232c68af31d"
17.7,72,0.0,0.57,6.4,23.2,0,0.0,2019,5,20,1,"4f8556e3-d253-4350-88f7-4785ffddf1d0"
16.9,74,0.0,0.51,10.3,22.3,0,0.0,2019,5,20,2,"16dfc844-ca98-40b7-b441-aeb7d2d474f4"
15.8,76,0.0,0.42,10.9,21.4,0,0.0,2019,5,20,3,"574699ee-6e0a-48cb-a642-8c2d9c9c42bc"
15.6,62,0.0,0.68,10.2,20.7,0,0.0,2019,5,20,4,"90c81a85-b09d-45ef-9cc5-c0e462897b3e"
15.1,57,0.0,0.75,10.5,20.0,0,0.0,2019,5,20,5,"ff1563b0-b170-45d9-a750-d2999acf8e98"
16.3,58,0.0,0.79,16.4,19.9,0,0.0,2019,5,20,6,"526fb6f1-fb97-479e-94e7-37575f5ca8d9"
17.1,52,0.0,0.94,19.1,19.9,1,50.0,2019,5,20,7,"4049f031-d353-47b0-b47e-d071c5069dbd"
20.2,39,0.0,1.44,20.1,21.2,1,245.0,2019,5,20,8,"72679f5a-2608-4664-b007-a886905c7eb5"
22.9,31,0.0,1.91,18.5,23.5,1,477.0,2019,5,20,9,"3f3c4b24-57f4-4eed-881b-fa0fd5616639"
24.7,26,0.0,2.32,13.8,26.6,1,693.0,2019,5,20,10,"c6129f08-0b3c-4ce9-a9d4-9e12b84a8ec3"
26.2,22,0.0,2.64,9.2,30.1,1,871.0,2019,5,20,11,"00f58a99-abc3-462c-a0b4-e1d113613c0d"
27.3,19,0.0,2.95,5.7,33.7,1,968.0,2019,5,20,12,"5005c185-8c9b-4755-ad6c-bee88dd70487"
28.2,17,0.0,3.2,4.7,36.6,1,987.0,2019,5,20,13,"7df88309-7fec-4c93-92d3-edf80e981abb"
29.0,15,0.0,3.4,2.9,38.8,1,942.0,2019,5,20,14,"5309fe59-f6b6-4a3f-ab25-dc12de872578"
29.6,14,0.0,3.56,5.5,40.0,1,845.0,2019,5,20,15,"f4cd4501-c043-4f68-865e-47dd68f94907"
29.6,13,0.0,3.6,10.9,40.1,1,713.0,2019,5,20,16,"af802caf-a262-4420-8be7-4a7c6745ebd2"
25.4,28,0.2,2.35,23.7,37.5,1,357.0,2019,5,20,17,"78e76832-f568-45bd-93ce-dfbc658a0182"
26.6,17,0.0,2.87,11.5,34.7,1,151.0,2019,5,20,18,"ebef9d32-5dd2-4a6a-93c3-c8d1d76551dc"
25.9,16,0.0,2.82,5.4,32.5,1,67.0,2019,5,20,19,"b5139c2b-f85b-4ee6-9e02-df1c83fc71ce"
23.3,27,0.0,2.09,5.0,30.3,0,1.0,2019,5,20,20,"27790f86-6a82-4c13-bdbc-63872d360854"
20.8,38,0.0,1.54,6.2,28.1,0,0.0,2019,5,20,21,"0aa75770-a758-4408-a2a9-95188cf87de0"
20.4,38,0.0,1.48,8.6,26.4,0,0.0,2019,5,20,22,"de719545-75df-4274-81d6-4d99ee39bf9c"
19.2,42,0.0,1.3,13.6,25.0,0,0.0,2019,5,20,23,"93a07a06-efcb-42b3-8e4f-f7cf6d6bbb32"
18.5,44,0.0,1.19,15.5,23.9,0,0.0,2019,5,21,0,"255cc564-6880-4baa-a0a7-4061c71eeeb5"
18.5,45,0.0,1.16,15.3,23.0,0,0.0,2019,5,21,1,"06c7ae30-be32-4675-a4a9-1e2c550ac296"
17.8,48,0.0,1.06,16.3,22.3,0,0.0,2019,5,21,2,"cf5073ef-7195-4bd5-ae36-19151b4513e0"
17.2,51,0.0,0.97,15.0,21.6,0,0.0,2019,5,21,3,"01cc209c-18fb-4f08-a81c-4f94f836d2e6"
16.4,53,0.0,0.88,13.8,21.0,0,0.0,2019,5,21,4,"c2ee76a8-826f-4759-8662-ffae0b18feee"
16.0,54,0.0,0.84,15.5,20.3,0,0.0,2019,5,21,5,"c3e95ad8-8085-4f78-9378-7d1025c692b3"
15.4,56,0.0,0.78,15.3,19.7,0,0.0,2019,5,21,6,"2f8ac2d3-cf99-4bd4-b01c-762d21d4aeea"
17.0,48,0.0,1.01,16.6,19.7,1,55.0,2019,5,21,7,"25de8f03-a987-4117-a8ff-193d0358a4c3"
20.0,37,0.0,1.48,17.8,21.1,1,253.0,2019,5,21,8,"fba3c1e7-bf41-4965-a17d-b82e28f3e40a"
22.4,28,0.0,1.94,17.4,23.5,1,487.0,2019,5,21,9,"af98d497-8665-458d-b2e5-40c78a2678ff"
24.8,21,0.0,2.48,15.3,26.5,1,703.0,2019,5,21,10,"64e080ce-8edc-40dc-834a-aadd8ce11aaa"
26.6,18,0.0,2.84,13.9,29.9,1,875.0,2019,5,21,11,"4f48bace-2378-433b-bd77-9fbb13513432"
28.0,17,0.0,3.14,12.7,33.1,1,988.0,2019,5,21,12,"f9d25a65-c70a-45d6-bcec-0086e1e1f975"
29.1,15,0.0,3.42,11.0,36.0,1,1030.0,2019,5,21,13,"4bbbb48d-b5d2-4a5c-9cf5-45d3b7003ccd"
29.8,14,0.0,3.62,11.3,38.1,1,999.0,2019,5,21,14,"e5433f73-deab-45a0-998d-3d43db30a0fb"
30.3,12,0.0,3.79,14.0,39.2,1,899.0,2019,5,21,15,"70696ed1-453b-4fe9-9415-f88448c52e59"
30.1,12,0.0,3.76,12.7,39.1,1,696.0,2019,5,21,16,"c7028196-1301-414c-b361-9c52da8463c6"
29.7,12,0.0,3.69,13.9,38.2,1,510.0,2019,5,21,17,"eb22d6b0-1e67-4392-b309-f950685569c2"
28.4,12,0.0,3.43,13.8,36.4,1,261.0,2019,5,21,18,"5e113c2d-2b57-46b7-a3a7-250126042cd8"
26.8,13,0.0,3.08,11.9,33.8,1,84.0,2019,5,21,19,"bb3a96a4-571f-4617-8867-f9488670e2d2"
23.7,16,0.0,2.48,8.4,31.2,0,1.0,2019,5,21,20,"1c1f4c4b-07c2-4679-9d8d-65baad665dc7"
22.6,19,0.0,2.23,6.4,28.9,0,0.0,2019,5,21,21,"026d5891-e140-4ab3-99b9-8da1b03225b7"
21.5,31,0.0,1.76,17.5,27.3,0,0.0,2019,5,21,22,"5a271949-df85-4562-9594-0a62b5faa118"
21.2,38,0.0,1.58,14.5,26.1,0,0.0,2019,5,21,23,"8baba027-08f7-4082-b2ab-75663280e456"
19.9,41,0.0,1.38,9.5,24.9,0,0.0,2019,5,22,0,"a664b48c-e021-40c3-9b9b-944f6bd82451"
18.8,44,0.0,1.23,13.8,23.9,0,0.0,2019,5,22,1,"afd91803-eaa8-41ce-bf54-20d801c9c99f"
18.5,45,0.0,1.17,18.3,23.1,0,0.0,2019,5,22,2,"68c00837-7cc2-4e14-99e5-74ade909e80c"
17.5,48,0.0,1.04,20.3,22.4,0,0.0,2019,5,22,3,"f1de1452-139d-454f-a9d5-de8e5a48e49c"
16.9,51,0.0,0.95,17.3,21.7,0,0.0,2019,5,22,4,"ed938e90-ccfa-458f-ad19-e1ae2e95d1c4"
16.3,52,0.0,0.89,13.7,21.0,0,0.0,2019,5,22,5,"5a6d3092-2b08-4696-b71d-9fece1c3dc8f"
16.1,57,0.0,0.79,12.5,20.6,0,0.0,2019,5,22,6,"4552d899-20af-457e-8218-afb8a9f2e612"
17.1,54,0.0,0.91,13.0,20.5,1,53.0,2019,5,22,7,"6a6dada8-e7b6-4b22-ac9d-52412344f13f"
20.7,40,0.0,1.47,12.4,21.9,1,247.0,2019,5,22,8,"cc9a18c0-89c3-4c37-b05f-14dd84533ba5"
22.8,33,0.0,1.87,11.9,24.4,1,477.0,2019,5,22,9,"3d38ef96-b268-4b1c-98e8-c42542451858"
24.7,28,0.0,2.24,8.8,27.7,1,690.0,2019,5,22,10,"c6fdfec6-5488-4cfb-b34a-8a42ac8436bd"
26.4,23,0.0,2.65,8.3,31.2,1,862.0,2019,5,22,11,"fe4fa366-aa5b-479d-8110-9095674b432e"
27.5,20,0.0,2.96,6.4,34.4,1,944.0,2019,5,22,12,"49a67eaa-df9d-486e-bb4a-0cf5a71a6bb8"
28.0,19,0.0,3.09,2.0,36.9,1,889.0,2019,5,22,13,"dae52327-0cc7-48fa-86d0-3ffa6d8e5e3b"
28.5,18,0.0,3.21,1.1,38.1,1,722.0,2019,5,22,14,"917e8a14-9146-48f5-bf6d-23f23a8b1d18"
28.9,17,0.0,3.3,6.7,38.7,1,635.0,2019,5,22,15,"c00d3594-1248-4874-b22e-059baf87318e"
28.9,16,0.0,3.34,4.7,37.8,1,405.0,2019,5,22,16,"85ccc4de-03fc-4ebf-aa3e-dc65bc54f15d"
26.6,23,0.1,2.68,8.5,36.1,1,268.0,2019,5,22,17,"f26a9833-4c6e-4517-a15b-f516e42ae7fb"
25.0,27,0.1,2.33,18.1,34.5,1,139.0,2019,5,22,18,"7f1f2784-6a9a-4815-ad59-ccfd2bb0cace"
25.4,23,0.0,2.5,12.8,32.3,1,62.0,2019,5,22,19,"61c3ae07-1641-4c6b-8409-d54460e5d26a"
23.2,36,0.0,1.82,16.3,30.2,0,1.0,2019,5,22,20,"6360e60c-1c75-4e85-a3ab-942479ef71de"
22.2,43,0.0,1.54,14.3,28.4,0,0.0,2019,5,22,21,"dcbb9f01-85ab-4bba-8527-57d8e4e33c50"
20.7,50,0.0,1.22,10.8,26.8,0,0.0,2019,5,22,22,"b3c051d2-4ff9-4eab-b5f0-b796d6dc1269"
19.0,57,0.0,0.94,7.6,25.4,0,0.0,2019,5,22,23,"e9937ce9-e45d-4c64-90df-dcc8010f434d"
17.4,63,0.0,0.74,5.4,24.0,0,0.0,2019,5,23,0,"e2cf4cf5-e22d-47c6-9529-d6f5d02a9639"
16.2,69,0.0,0.58,5.3,22.7,0,0.0,2019,5,23,1,"79f533b0-ef1b-425d-9143-65ec0e053bdd"
15.1,74,0.0,0.46,5.4,21.7,0,0.0,2019,5,23,2,"5c0e6df8-f45b-47e2-bd80-ebe17084a5c3"
14.7,70,0.0,0.5,4.9,20.7,0,0.0,2019,5,23,3,"4b623ce9-b23f-49a8-9760-2614f5089905"
14.3,64,0.0,0.59,5.3,19.9,0,0.0,2019,5,23,4,"fe495f4e-0790-4fe3-bff2-3c6aafbc34fe"
14.0,60,0.0,0.65,6.1,19.3,0,0.0,2019,5,23,5,"25c0ea99-4308-47d7-bb9e-75c4c8ea2678"
15.8,63,0.0,0.67,2.2,19.0,0,0.0,2019,5,23,6,"2f95aff8-cf16-4bb4-b115-371ebb089d46"
15.9,69,0.0,0.57,3.1,19.2,1,51.0,2019,5,23,7,"df9e7c18-84a7-494a-839f-99727b56bef2"
17.6,63,0.0,0.74,1.5,20.8,1,233.0,2019,5,23,8,"459dccfd-ee07-44da-93ea-ea8257a41e39"
20.2,50,0.0,1.19,3.3,23.7,1,474.0,2019,5,23,9,"64cdcf30-aa42-4729-9f92-5792a3435e85"
22.6,41,0.0,1.62,5.2,27.2,1,686.0,2019,5,23,10,"c10cdc8d-8705-4a0f-8bf8-000148f54217"
24.5,34,0.1,2.03,7.9,30.5,1,849.0,2019,5,23,11,"4c53145e-3cd4-4f35-9835-1c86fd71178e"
25.8,29,0.0,2.34,9.5,32.8,1,795.0,2019,5,23,12,"71ebe292-bb77-4866-8016-8faeaa165ed6"
27.3,24,0.0,2.77,11.8,35.1,1,897.0,2019,5,23,13,"85dbd4f4-51d6-4cfb-8799-cfdf9b3946b6"
28.8,18,0.0,3.25,16.7,37.0,1,963.0,2019,5,23,14,"06a6e280-a6e5-47ef-ba0d-d66ea5b6c782"
28.9,15,0.0,3.37,17.7,37.7,1,847.0,2019,5,23,15,"4d6a6a26-68ce-469d-bedc-5de02c129636"
